nohup: ignoring input
# train_loss	 0.0164808	 valid_loss	 0.0136885
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9670 
# Seg-Dice	 0.9153 
# Seg-FBeta	 0.9591 
# Seg-MIoU	 0.4219 
##############################################


#S Seg-MIoU increase (0.421903 --> 0.426264).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0154770	 valid_loss	 0.0126932
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9938 
# Seg-AP	 0.9686 
# Seg-Dice	 0.9204 
# Seg-FBeta	 0.9616 
# Seg-MIoU	 0.4263 
##############################################


#S Seg-MIoU increase (0.426264 --> 0.429949).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0144957	 valid_loss	 0.0117780
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9941 
# Seg-AP	 0.9704 
# Seg-Dice	 0.9246 
# Seg-FBeta	 0.9638 
# Seg-MIoU	 0.4299 
##############################################


#S Seg-MIoU increase (0.429949 --> 0.436059).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0135690	 valid_loss	 0.0109193
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9947 
# Seg-AP	 0.9722 
# Seg-Dice	 0.9317 
# Seg-FBeta	 0.9669 
# Seg-MIoU	 0.4361 
##############################################


#S Seg-MIoU increase (0.436059 --> 0.440140).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0127373	 valid_loss	 0.0101453
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9740 
# Seg-Dice	 0.9363 
# Seg-FBeta	 0.9691 
# Seg-MIoU	 0.4401 
##############################################


#S Seg-MIoU increase (0.440140 --> 0.443865).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0119984	 valid_loss	 0.0094734
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9756 
# Seg-Dice	 0.9405 
# Seg-FBeta	 0.9712 
# Seg-MIoU	 0.4439 
##############################################


#S Seg-MIoU increase (0.443865 --> 0.445174).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0113633	 valid_loss	 0.0089615
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9956 
# Seg-AP	 0.9771 
# Seg-Dice	 0.9420 
# Seg-FBeta	 0.9721 
# Seg-MIoU	 0.4452 
##############################################


#S Seg-MIoU increase (0.445174 --> 0.448275).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0108501	 valid_loss	 0.0085625
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9785 
# Seg-Dice	 0.9454 
# Seg-FBeta	 0.9736 
# Seg-MIoU	 0.4483 
##############################################


#S Seg-MIoU increase (0.448275 --> 0.449845).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0104440	 valid_loss	 0.0081799
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9472 
# Seg-FBeta	 0.9745 
# Seg-MIoU	 0.4498 
##############################################


#S Seg-MIoU increase (0.449845 --> 0.451523).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0101314	 valid_loss	 0.0079207
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9800 
# Seg-Dice	 0.9490 
# Seg-FBeta	 0.9754 
# Seg-MIoU	 0.4515 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=27 step=6750 #######
# train_loss	 0.0098956	 valid_loss	 0.0077412
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9485 
# Seg-FBeta	 0.9753 
# Seg-MIoU	 0.4510 
##############################################


#S Seg-MIoU increase (0.451523 --> 0.452121).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0097479	 valid_loss	 0.0076609
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9808 
# Seg-Dice	 0.9497 
# Seg-FBeta	 0.9759 
# Seg-MIoU	 0.4521 
##############################################


#S Seg-MIoU increase (0.452121 --> 0.453471).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0096390	 valid_loss	 0.0075690
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9810 
# Seg-Dice	 0.9512 
# Seg-FBeta	 0.9765 
# Seg-MIoU	 0.4535 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=7500 #######
# train_loss	 0.0095696	 valid_loss	 0.0075207
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9811 
# Seg-Dice	 0.9505 
# Seg-FBeta	 0.9762 
# Seg-MIoU	 0.4529 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0095211	 valid_loss	 0.0074899
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9812 
# Seg-Dice	 0.9507 
# Seg-FBeta	 0.9763 
# Seg-MIoU	 0.4530 
##############################################


#S EarlyStopping counter: 3 out of 5
####### validation epoch=32 step=8000 #######
# train_loss	 0.0094798	 valid_loss	 0.0074455
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9814 
# Seg-Dice	 0.9510 
# Seg-FBeta	 0.9765 
# Seg-MIoU	 0.4533 
##############################################


#S Seg-MIoU increase (0.453471 --> 0.454540).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0093997	 valid_loss	 0.0073667
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9816 
# Seg-Dice	 0.9524 
# Seg-FBeta	 0.9770 
# Seg-MIoU	 0.4545 
##############################################


#S Seg-MIoU increase (0.454540 --> 0.454676).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0093209	 valid_loss	 0.0072503
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9818 
# Seg-Dice	 0.9525 
# Seg-FBeta	 0.9772 
# Seg-MIoU	 0.4547 
##############################################


#S Seg-MIoU increase (0.454676 --> 0.454683).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0091831	 valid_loss	 0.0071139
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9822 
# Seg-Dice	 0.9525 
# Seg-FBeta	 0.9773 
# Seg-MIoU	 0.4547 
##############################################


#S Seg-MIoU increase (0.454683 --> 0.456874).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0089943	 valid_loss	 0.0069288
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9827 
# Seg-Dice	 0.9549 
# Seg-FBeta	 0.9783 
# Seg-MIoU	 0.4569 
##############################################


#S Seg-MIoU increase (0.456874 --> 0.457569).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0087810	 valid_loss	 0.0066975
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9832 
# Seg-Dice	 0.9557 
# Seg-FBeta	 0.9787 
# Seg-MIoU	 0.4576 
##############################################


#S Seg-MIoU increase (0.457569 --> 0.459240).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0085196	 valid_loss	 0.0064638
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9838 
# Seg-Dice	 0.9575 
# Seg-FBeta	 0.9795 
# Seg-MIoU	 0.4592 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=9750 #######
# train_loss	 0.0082484	 valid_loss	 0.0062332
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9967 
# Seg-AP	 0.9844 
# Seg-Dice	 0.9569 
# Seg-FBeta	 0.9795 
# Seg-MIoU	 0.4587 
##############################################


#S Seg-MIoU increase (0.459240 --> 0.461744).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0079729	 valid_loss	 0.0059867
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9850 
# Seg-Dice	 0.9602 
# Seg-FBeta	 0.9808 
# Seg-MIoU	 0.4617 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0079729	 valid_loss	 0.0059867
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9850 
# Seg-Dice	 0.9602 
# Seg-FBeta	 0.9808 
# Seg-MIoU	 0.4617 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.130201).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.2175868	 valid_loss	 0.0840115
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.8976 
# Seg-AP	 0.9224 
# Seg-Dice	 0.4131 
# Seg-FBeta	 0.6363 
# Seg-MIoU	 0.1302 
############################################


#S Seg-MIoU increase (0.130201 --> 0.278170).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0630755	 valid_loss	 0.0455453
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9713 
# Seg-AP	 0.9446 
# Seg-Dice	 0.7148 
# Seg-FBeta	 0.8583 
# Seg-MIoU	 0.2782 
############################################


#S Seg-MIoU increase (0.278170 --> 0.331119).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0404155	 valid_loss	 0.0324069
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9817 
# Seg-AP	 0.9518 
# Seg-Dice	 0.7967 
# Seg-FBeta	 0.9022 
# Seg-MIoU	 0.3311 
############################################


#S Seg-MIoU increase (0.331119 --> 0.355573).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0312506	 valid_loss	 0.0261349
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9854 
# Seg-AP	 0.9557 
# Seg-Dice	 0.8311 
# Seg-FBeta	 0.9192 
# Seg-MIoU	 0.3556 
#############################################


#S Seg-MIoU increase (0.355573 --> 0.367273).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0264826	 valid_loss	 0.0225692
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9870 
# Seg-AP	 0.9585 
# Seg-Dice	 0.8469 
# Seg-FBeta	 0.9271 
# Seg-MIoU	 0.3673 
#############################################


#S Seg-MIoU increase (0.367273 --> 0.379106).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0236999	 valid_loss	 0.0204063
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9885 
# Seg-AP	 0.9600 
# Seg-Dice	 0.8624 
# Seg-FBeta	 0.9344 
# Seg-MIoU	 0.3791 
#############################################


#S Seg-MIoU increase (0.379106 --> 0.384479).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.0219982	 valid_loss	 0.0191054
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9892 
# Seg-AP	 0.9612 
# Seg-Dice	 0.8693 
# Seg-FBeta	 0.9378 
# Seg-MIoU	 0.3845 
#############################################


#S Seg-MIoU increase (0.384479 --> 0.389097).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.0209297	 valid_loss	 0.0183124
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9898 
# Seg-AP	 0.9619 
# Seg-Dice	 0.8752 
# Seg-FBeta	 0.9406 
# Seg-MIoU	 0.3891 
#############################################


#S Seg-MIoU increase (0.389097 --> 0.392758).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.0202977	 valid_loss	 0.0178055
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9902 
# Seg-AP	 0.9625 
# Seg-Dice	 0.8798 
# Seg-FBeta	 0.9427 
# Seg-MIoU	 0.3928 
#############################################


#S Seg-MIoU increase (0.392758 --> 0.397301).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.0199121	 valid_loss	 0.0174778
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9907 
# Seg-AP	 0.9626 
# Seg-Dice	 0.8855 
# Seg-FBeta	 0.9452 
# Seg-MIoU	 0.3973 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=2750 #######
# train_loss	 0.0196201	 valid_loss	 0.0173047
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9903 
# Seg-AP	 0.9631 
# Seg-Dice	 0.8815 
# Seg-FBeta	 0.9436 
# Seg-MIoU	 0.3941 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=12 step=3000 #######
# train_loss	 0.0193782	 valid_loss	 0.0170038
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9906 
# Seg-AP	 0.9633 
# Seg-Dice	 0.8842 
# Seg-FBeta	 0.9449 
# Seg-MIoU	 0.3962 
##############################################


#S Seg-MIoU increase (0.397301 --> 0.399753).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.0190160	 valid_loss	 0.0165961
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9910 
# Seg-AP	 0.9637 
# Seg-Dice	 0.8885 
# Seg-FBeta	 0.9468 
# Seg-MIoU	 0.3998 
##############################################


#S Seg-MIoU increase (0.399753 --> 0.402661).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.0185101	 valid_loss	 0.0160223
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9913 
# Seg-AP	 0.9645 
# Seg-Dice	 0.8921 
# Seg-FBeta	 0.9486 
# Seg-MIoU	 0.4027 
##############################################


#S Seg-MIoU increase (0.402661 --> 0.408200).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.0178251	 valid_loss	 0.0152558
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9919 
# Seg-AP	 0.9654 
# Seg-Dice	 0.8989 
# Seg-FBeta	 0.9517 
# Seg-MIoU	 0.4082 
##############################################


#S Seg-MIoU increase (0.408200 --> 0.414430).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.0169766	 valid_loss	 0.0143471
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9666 
# Seg-Dice	 0.9064 
# Seg-FBeta	 0.9551 
# Seg-MIoU	 0.4144 
##############################################


#S Seg-MIoU increase (0.414430 --> 0.421332).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.0160520	 valid_loss	 0.0133866
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9933 
# Seg-AP	 0.9679 
# Seg-Dice	 0.9146 
# Seg-FBeta	 0.9589 
# Seg-MIoU	 0.4213 
##############################################


#S Seg-MIoU increase (0.421332 --> 0.427465).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0150614	 valid_loss	 0.0124221
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9939 
# Seg-AP	 0.9694 
# Seg-Dice	 0.9218 
# Seg-FBeta	 0.9622 
# Seg-MIoU	 0.4275 
##############################################


#S Seg-MIoU increase (0.427465 --> 0.432800).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0140991	 valid_loss	 0.0115198
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9944 
# Seg-AP	 0.9709 
# Seg-Dice	 0.9279 
# Seg-FBeta	 0.9651 
# Seg-MIoU	 0.4328 
##############################################


#S Seg-MIoU increase (0.432800 --> 0.436764).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0132010	 valid_loss	 0.0107054
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9948 
# Seg-AP	 0.9725 
# Seg-Dice	 0.9325 
# Seg-FBeta	 0.9673 
# Seg-MIoU	 0.4368 
##############################################


#S Seg-MIoU increase (0.436764 --> 0.440611).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0124052	 valid_loss	 0.0100038
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9739 
# Seg-Dice	 0.9368 
# Seg-FBeta	 0.9694 
# Seg-MIoU	 0.4406 
##############################################


#S Seg-MIoU increase (0.440611 --> 0.443971).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0116926	 valid_loss	 0.0093972
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9754 
# Seg-Dice	 0.9406 
# Seg-FBeta	 0.9712 
# Seg-MIoU	 0.4440 
##############################################


#S Seg-MIoU increase (0.443971 --> 0.446582).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0111145	 valid_loss	 0.0088882
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9765 
# Seg-Dice	 0.9435 
# Seg-FBeta	 0.9726 
# Seg-MIoU	 0.4466 
##############################################


#S Seg-MIoU increase (0.446582 --> 0.448438).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0106381	 valid_loss	 0.0084805
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9774 
# Seg-Dice	 0.9456 
# Seg-FBeta	 0.9736 
# Seg-MIoU	 0.4484 
##############################################


#S Seg-MIoU increase (0.448438 --> 0.449801).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0102515	 valid_loss	 0.0081848
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9783 
# Seg-Dice	 0.9471 
# Seg-FBeta	 0.9744 
# Seg-MIoU	 0.4498 
##############################################


#S Seg-MIoU increase (0.449801 --> 0.450035).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0099632	 valid_loss	 0.0079618
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9787 
# Seg-Dice	 0.9474 
# Seg-FBeta	 0.9747 
# Seg-MIoU	 0.4500 
##############################################


#S Seg-MIoU increase (0.450035 --> 0.452590).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0097616	 valid_loss	 0.0077685
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9502 
# Seg-FBeta	 0.9758 
# Seg-MIoU	 0.4526 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=7000 #######
# train_loss	 0.0096078	 valid_loss	 0.0076987
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9795 
# Seg-Dice	 0.9492 
# Seg-FBeta	 0.9755 
# Seg-MIoU	 0.4517 
##############################################


#S Seg-MIoU increase (0.452590 --> 0.452611).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0095057	 valid_loss	 0.0075970
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9797 
# Seg-Dice	 0.9502 
# Seg-FBeta	 0.9760 
# Seg-MIoU	 0.4526 
##############################################


#S Seg-MIoU increase (0.452611 --> 0.453888).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0094425	 valid_loss	 0.0075502
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9798 
# Seg-Dice	 0.9516 
# Seg-FBeta	 0.9765 
# Seg-MIoU	 0.4539 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0094124	 valid_loss	 0.0075235
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9798 
# Seg-Dice	 0.9500 
# Seg-FBeta	 0.9759 
# Seg-MIoU	 0.4524 
##############################################


#S Seg-MIoU increase (0.453888 --> 0.454029).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0093610	 valid_loss	 0.0074732
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9800 
# Seg-Dice	 0.9518 
# Seg-FBeta	 0.9766 
# Seg-MIoU	 0.4540 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=8250 #######
# train_loss	 0.0092983	 valid_loss	 0.0074063
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9801 
# Seg-Dice	 0.9516 
# Seg-FBeta	 0.9766 
# Seg-MIoU	 0.4538 
##############################################


#S Seg-MIoU increase (0.454029 --> 0.454318).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0092131	 valid_loss	 0.0073229
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9521 
# Seg-FBeta	 0.9768 
# Seg-MIoU	 0.4543 
##############################################


#S Seg-MIoU increase (0.454318 --> 0.454655).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0090768	 valid_loss	 0.0071646
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9525 
# Seg-FBeta	 0.9771 
# Seg-MIoU	 0.4547 
##############################################


#S Seg-MIoU increase (0.454655 --> 0.455865).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0089076	 valid_loss	 0.0069888
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9965 
# Seg-AP	 0.9812 
# Seg-Dice	 0.9538 
# Seg-FBeta	 0.9777 
# Seg-MIoU	 0.4559 
##############################################


#S Seg-MIoU increase (0.455865 --> 0.456871).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0087055	 valid_loss	 0.0067807
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9816 
# Seg-Dice	 0.9549 
# Seg-FBeta	 0.9782 
# Seg-MIoU	 0.4569 
##############################################


#S Seg-MIoU increase (0.456871 --> 0.459110).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0084677	 valid_loss	 0.0065613
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9823 
# Seg-Dice	 0.9573 
# Seg-FBeta	 0.9793 
# Seg-MIoU	 0.4591 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=9750 #######
# train_loss	 0.0082132	 valid_loss	 0.0063291
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9829 
# Seg-Dice	 0.9573 
# Seg-FBeta	 0.9794 
# Seg-MIoU	 0.4590 
##############################################


#S Seg-MIoU increase (0.459110 --> 0.459907).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0079578	 valid_loss	 0.0060900
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9834 
# Seg-Dice	 0.9582 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4599 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0079578	 valid_loss	 0.0060900
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9834 
# Seg-Dice	 0.9582 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4599 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.122098).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.2445346	 valid_loss	 0.0872579
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.8884 
# Seg-AP	 0.9144 
# Seg-Dice	 0.3924 
# Seg-FBeta	 0.6163 
# Seg-MIoU	 0.1221 
############################################


#S Seg-MIoU increase (0.122098 --> 0.261824).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0649032	 valid_loss	 0.0463358
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9673 
# Seg-AP	 0.9418 
# Seg-Dice	 0.6873 
# Seg-FBeta	 0.8419 
# Seg-MIoU	 0.2618 
############################################


#S Seg-MIoU increase (0.261824 --> 0.327203).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0408898	 valid_loss	 0.0327409
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9811 
# Seg-AP	 0.9493 
# Seg-Dice	 0.7910 
# Seg-FBeta	 0.8990 
# Seg-MIoU	 0.3272 
############################################


#S Seg-MIoU increase (0.327203 --> 0.352881).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0313490	 valid_loss	 0.0262075
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9850 
# Seg-AP	 0.9540 
# Seg-Dice	 0.8274 
# Seg-FBeta	 0.9174 
# Seg-MIoU	 0.3529 
#############################################


#S Seg-MIoU increase (0.352881 --> 0.370745).  Saving model ...
