nohup: ignoring input
# Seg-MIoU	 0.4592 
##############################################


#S Seg-MIoU increase (0.459164 --> 0.462292).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0082443	 valid_loss	 0.0061650
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9854 
# Seg-Dice	 0.9608 
# Seg-FBeta	 0.9812 
# Seg-MIoU	 0.4623 
##############################################


#S Seg-MIoU increase (0.462292 --> 0.464255).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0077402	 valid_loss	 0.0057265
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9863 
# Seg-Dice	 0.9629 
# Seg-FBeta	 0.9822 
# Seg-MIoU	 0.4643 
##############################################


#S Seg-MIoU increase (0.464255 --> 0.466616).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0072973	 valid_loss	 0.0053266
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9869 
# Seg-Dice	 0.9654 
# Seg-FBeta	 0.9834 
# Seg-MIoU	 0.4666 
##############################################


#S Seg-MIoU increase (0.466616 --> 0.467403).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0068967	 valid_loss	 0.0050347
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9876 
# Seg-Dice	 0.9663 
# Seg-FBeta	 0.9838 
# Seg-MIoU	 0.4674 
##############################################


#S Seg-MIoU increase (0.467403 --> 0.468156).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0065757	 valid_loss	 0.0047869
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9881 
# Seg-Dice	 0.9671 
# Seg-FBeta	 0.9843 
# Seg-MIoU	 0.4682 
##############################################


#S Seg-MIoU increase (0.468156 --> 0.469627).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0063113	 valid_loss	 0.0045658
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9886 
# Seg-Dice	 0.9687 
# Seg-FBeta	 0.9850 
# Seg-MIoU	 0.4696 
##############################################


#S Seg-MIoU increase (0.469627 --> 0.470925).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0061004	 valid_loss	 0.0044073
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9889 
# Seg-Dice	 0.9700 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4709 
##############################################


#S Seg-MIoU increase (0.470925 --> 0.471686).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0059417	 valid_loss	 0.0042714
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9891 
# Seg-Dice	 0.9708 
# Seg-FBeta	 0.9859 
# Seg-MIoU	 0.4717 
##############################################


#S Seg-MIoU increase (0.471686 --> 0.471917).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0058232	 valid_loss	 0.0041916
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9893 
# Seg-Dice	 0.9711 
# Seg-FBeta	 0.9861 
# Seg-MIoU	 0.4719 
##############################################


#S Seg-MIoU increase (0.471917 --> 0.472642).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0057438	 valid_loss	 0.0041302
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9894 
# Seg-Dice	 0.9719 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4726 
##############################################


#S Seg-MIoU increase (0.472642 --> 0.472799).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0056995	 valid_loss	 0.0040865
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9720 
# Seg-FBeta	 0.9865 
# Seg-MIoU	 0.4728 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=7500 #######
# train_loss	 0.0056560	 valid_loss	 0.0040782
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9717 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4725 
##############################################


#S Seg-MIoU increase (0.472799 --> 0.472975).  Saving model ...
####### validation epoch=31 step=7750 #######
# train_loss	 0.0056369	 valid_loss	 0.0040506
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9722 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4730 
##############################################


#S Seg-MIoU increase (0.472975 --> 0.473287).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0056073	 valid_loss	 0.0040273
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9725 
# Seg-FBeta	 0.9867 
# Seg-MIoU	 0.4733 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=8250 #######
# train_loss	 0.0055803	 valid_loss	 0.0039917
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9897 
# Seg-Dice	 0.9722 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4730 
##############################################


#S Seg-MIoU increase (0.473287 --> 0.473545).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0055286	 valid_loss	 0.0039475
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9728 
# Seg-FBeta	 0.9869 
# Seg-MIoU	 0.4735 
##############################################


#S Seg-MIoU increase (0.473545 --> 0.473628).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0054603	 valid_loss	 0.0038766
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9729 
# Seg-FBeta	 0.9869 
# Seg-MIoU	 0.4736 
##############################################


#S Seg-MIoU increase (0.473628 --> 0.474161).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0053663	 valid_loss	 0.0037927
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9735 
# Seg-FBeta	 0.9872 
# Seg-MIoU	 0.4742 
##############################################


#S Seg-MIoU increase (0.474161 --> 0.475195).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0052526	 valid_loss	 0.0036865
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9904 
# Seg-Dice	 0.9746 
# Seg-FBeta	 0.9876 
# Seg-MIoU	 0.4752 
##############################################


#S Seg-MIoU increase (0.475195 --> 0.475278).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0051225	 valid_loss	 0.0035681
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9746 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4753 
##############################################


#S Seg-MIoU increase (0.475278 --> 0.475784).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0049820	 valid_loss	 0.0034666
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9909 
# Seg-Dice	 0.9752 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4758 
##############################################


#S Seg-MIoU increase (0.475784 --> 0.477013).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0048395	 valid_loss	 0.0033253
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9911 
# Seg-Dice	 0.9765 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4770 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0048395	 valid_loss	 0.0033253
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9911 
# Seg-Dice	 0.9765 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4770 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S2 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.263471).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.1637025	 valid_loss	 0.0473292
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9677 
# Seg-AP	 0.9455 
# Seg-Dice	 0.6901 
# Seg-FBeta	 0.8443 
# Seg-MIoU	 0.2635 
############################################


#S Seg-MIoU increase (0.263471 --> 0.362505).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0365140	 valid_loss	 0.0253485
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9864 
# Seg-AP	 0.9565 
# Seg-Dice	 0.8405 
# Seg-FBeta	 0.9241 
# Seg-MIoU	 0.3625 
############################################


#S Seg-MIoU increase (0.362505 --> 0.399583).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0238039	 valid_loss	 0.0181931
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9910 
# Seg-AP	 0.9617 
# Seg-Dice	 0.8883 
# Seg-FBeta	 0.9467 
# Seg-MIoU	 0.3996 
############################################


#S Seg-MIoU increase (0.399583 --> 0.417941).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0187911	 valid_loss	 0.0148133
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9929 
# Seg-AP	 0.9653 
# Seg-Dice	 0.9106 
# Seg-FBeta	 0.9569 
# Seg-MIoU	 0.4179 
#############################################


#S Seg-MIoU increase (0.417941 --> 0.427684).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0161745	 valid_loss	 0.0129152
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9939 
# Seg-AP	 0.9679 
# Seg-Dice	 0.9220 
# Seg-FBeta	 0.9622 
# Seg-MIoU	 0.4277 
#############################################


#S Seg-MIoU increase (0.427684 --> 0.434366).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0146377	 valid_loss	 0.0117451
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9946 
# Seg-AP	 0.9695 
# Seg-Dice	 0.9297 
# Seg-FBeta	 0.9656 
# Seg-MIoU	 0.4344 
#############################################


#S Seg-MIoU increase (0.434366 --> 0.437942).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.0136860	 valid_loss	 0.0110549
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9708 
# Seg-Dice	 0.9338 
# Seg-FBeta	 0.9675 
# Seg-MIoU	 0.4379 
#############################################


#S Seg-MIoU increase (0.437942 --> 0.439778).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.0131032	 valid_loss	 0.0106088
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9716 
# Seg-Dice	 0.9359 
# Seg-FBeta	 0.9685 
# Seg-MIoU	 0.4398 
#############################################


#S Seg-MIoU increase (0.439778 --> 0.440799).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.0127354	 valid_loss	 0.0103700
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9952 
# Seg-AP	 0.9721 
# Seg-Dice	 0.9371 
# Seg-FBeta	 0.9691 
# Seg-MIoU	 0.4408 
#############################################


#S Seg-MIoU increase (0.440799 --> 0.441943).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.0125114	 valid_loss	 0.0101832
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9724 
# Seg-Dice	 0.9383 
# Seg-FBeta	 0.9697 
# Seg-MIoU	 0.4419 
##############################################


#S Seg-MIoU increase (0.441943 --> 0.442608).  Saving model ...
####### validation epoch=11 step=2750 #######
# train_loss	 0.0123592	 valid_loss	 0.0100653
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9727 
# Seg-Dice	 0.9391 
# Seg-FBeta	 0.9700 
# Seg-MIoU	 0.4426 
##############################################


#S Seg-MIoU increase (0.442608 --> 0.443651).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.0122125	 valid_loss	 0.0098940
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9730 
# Seg-Dice	 0.9403 
# Seg-FBeta	 0.9705 
# Seg-MIoU	 0.4437 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=13 step=3250 #######
# train_loss	 0.0120161	 valid_loss	 0.0096950
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9734 
# Seg-Dice	 0.9402 
# Seg-FBeta	 0.9706 
# Seg-MIoU	 0.4436 
##############################################


#S Seg-MIoU increase (0.443651 --> 0.445311).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.0117319	 valid_loss	 0.0093783
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9956 
# Seg-AP	 0.9742 
# Seg-Dice	 0.9421 
# Seg-FBeta	 0.9715 
# Seg-MIoU	 0.4453 
##############################################


#S Seg-MIoU increase (0.445311 --> 0.447214).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.0113318	 valid_loss	 0.0089507
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9751 
# Seg-Dice	 0.9443 
# Seg-FBeta	 0.9726 
# Seg-MIoU	 0.4472 
##############################################


#S Seg-MIoU increase (0.447214 --> 0.449854).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.0108338	 valid_loss	 0.0084230
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9762 
# Seg-Dice	 0.9472 
# Seg-FBeta	 0.9740 
# Seg-MIoU	 0.4499 
##############################################


#S Seg-MIoU increase (0.449854 --> 0.453152).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.0102628	 valid_loss	 0.0078732
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9776 
# Seg-Dice	 0.9508 
# Seg-FBeta	 0.9757 
# Seg-MIoU	 0.4532 
##############################################


#S Seg-MIoU increase (0.453152 --> 0.455319).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0096557	 valid_loss	 0.0073032
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9965 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9532 
# Seg-FBeta	 0.9770 
# Seg-MIoU	 0.4553 
##############################################


#S Seg-MIoU increase (0.455319 --> 0.457424).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0090541	 valid_loss	 0.0067599
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9555 
# Seg-FBeta	 0.9782 
# Seg-MIoU	 0.4574 
##############################################


#S Seg-MIoU increase (0.457424 --> 0.460582).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0084803	 valid_loss	 0.0062522
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9823 
# Seg-Dice	 0.9589 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4606 
##############################################


#S Seg-MIoU increase (0.460582 --> 0.462921).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0079658	 valid_loss	 0.0058066
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9835 
# Seg-Dice	 0.9615 
# Seg-FBeta	 0.9811 
# Seg-MIoU	 0.4629 
##############################################


#S Seg-MIoU increase (0.462921 --> 0.464976).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0075107	 valid_loss	 0.0054240
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9846 
# Seg-Dice	 0.9637 
# Seg-FBeta	 0.9822 
# Seg-MIoU	 0.4650 
##############################################


#S Seg-MIoU increase (0.464976 --> 0.465915).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0071247	 valid_loss	 0.0051469
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9855 
# Seg-Dice	 0.9647 
# Seg-FBeta	 0.9828 
# Seg-MIoU	 0.4659 
##############################################


#S Seg-MIoU increase (0.465915 --> 0.467560).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0068144	 valid_loss	 0.0049240
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9863 
# Seg-Dice	 0.9665 
# Seg-FBeta	 0.9837 
# Seg-MIoU	 0.4676 
##############################################


#S Seg-MIoU increase (0.467560 --> 0.468589).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0065712	 valid_loss	 0.0047119
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9867 
# Seg-Dice	 0.9676 
# Seg-FBeta	 0.9842 
# Seg-MIoU	 0.4686 
##############################################


#S Seg-MIoU increase (0.468589 --> 0.469232).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0063838	 valid_loss	 0.0045762
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9872 
# Seg-Dice	 0.9682 
# Seg-FBeta	 0.9846 
# Seg-MIoU	 0.4692 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=27 step=6750 #######
# train_loss	 0.0062430	 valid_loss	 0.0044814
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9873 
# Seg-Dice	 0.9682 
# Seg-FBeta	 0.9847 
# Seg-MIoU	 0.4692 
##############################################


#S Seg-MIoU increase (0.469232 --> 0.469945).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0061546	 valid_loss	 0.0044339
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9875 
# Seg-Dice	 0.9690 
# Seg-FBeta	 0.9850 
# Seg-MIoU	 0.4699 
##############################################


#S Seg-MIoU increase (0.469945 --> 0.470490).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0060901	 valid_loss	 0.0043840
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9877 
# Seg-Dice	 0.9696 
# Seg-FBeta	 0.9852 
# Seg-MIoU	 0.4705 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=7500 #######
# train_loss	 0.0060478	 valid_loss	 0.0043598
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9877 
# Seg-Dice	 0.9693 
# Seg-FBeta	 0.9851 
# Seg-MIoU	 0.4702 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0060187	 valid_loss	 0.0043453
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9878 
# Seg-Dice	 0.9694 
# Seg-FBeta	 0.9852 
# Seg-MIoU	 0.4704 
##############################################


#S Seg-MIoU increase (0.470490 --> 0.470542).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0059940	 valid_loss	 0.0043183
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9879 
# Seg-Dice	 0.9696 
# Seg-FBeta	 0.9853 
# Seg-MIoU	 0.4705 
##############################################


#S Seg-MIoU increase (0.470542 --> 0.471239).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0059447	 valid_loss	 0.0042735
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9880 
# Seg-Dice	 0.9704 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4712 
##############################################


#S Seg-MIoU increase (0.471239 --> 0.471385).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0058998	 valid_loss	 0.0042083
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9881 
# Seg-Dice	 0.9705 
# Seg-FBeta	 0.9857 
# Seg-MIoU	 0.4714 
##############################################


#S Seg-MIoU increase (0.471385 --> 0.471556).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0058182	 valid_loss	 0.0041373
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9883 
# Seg-Dice	 0.9707 
# Seg-FBeta	 0.9858 
# Seg-MIoU	 0.4716 
##############################################


#S Seg-MIoU increase (0.471556 --> 0.472575).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0057044	 valid_loss	 0.0040324
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9887 
# Seg-Dice	 0.9718 
# Seg-FBeta	 0.9863 
# Seg-MIoU	 0.4726 
##############################################


#S Seg-MIoU increase (0.472575 --> 0.473153).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0055775	 valid_loss	 0.0039037
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9889 
# Seg-Dice	 0.9724 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4732 
##############################################


#S Seg-MIoU increase (0.473153 --> 0.473992).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0054212	 valid_loss	 0.0037758
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9893 
# Seg-Dice	 0.9733 
# Seg-FBeta	 0.9871 
# Seg-MIoU	 0.4740 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=9750 #######
# train_loss	 0.0052585	 valid_loss	 0.0036515
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9730 
# Seg-FBeta	 0.9871 
# Seg-MIoU	 0.4737 
##############################################


#S Seg-MIoU increase (0.473992 --> 0.475446).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0050926	 valid_loss	 0.0035095
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9748 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4754 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0050926	 valid_loss	 0.0035095
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9748 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4754 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.283732).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.1392475	 valid_loss	 0.0456693
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9726 
# Seg-AP	 0.9452 
# Seg-Dice	 0.7240 
# Seg-FBeta	 0.8644 
# Seg-MIoU	 0.2837 
############################################


#S Seg-MIoU increase (0.283732 --> 0.356127).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0350711	 valid_loss	 0.0244989
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9855 
# Seg-AP	 0.9596 
# Seg-Dice	 0.8319 
# Seg-FBeta	 0.9205 
# Seg-MIoU	 0.3561 
############################################


#S Seg-MIoU increase (0.356127 --> 0.389833).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0230283	 valid_loss	 0.0177573
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9898 
# Seg-AP	 0.9636 
# Seg-Dice	 0.8761 
# Seg-FBeta	 0.9416 
# Seg-MIoU	 0.3898 
############################################


#S Seg-MIoU increase (0.389833 --> 0.413144).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0182827	 valid_loss	 0.0145259
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9924 
# Seg-AP	 0.9663 
# Seg-Dice	 0.9048 
# Seg-FBeta	 0.9547 
# Seg-MIoU	 0.4131 
#############################################


#S Seg-MIoU increase (0.413144 --> 0.424072).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0157918	 valid_loss	 0.0127047
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9936 
# Seg-AP	 0.9689 
# Seg-Dice	 0.9178 
# Seg-FBeta	 0.9607 
# Seg-MIoU	 0.4241 
#############################################


#S Seg-MIoU increase (0.424072 --> 0.431834).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0143052	 valid_loss	 0.0115555
# current_lr	 0.001100	 init_lr	 0.002000
