nohup: ignoring input
# train_loss	 0.0017830	 valid_loss	 0.0010391
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9994 
# Seg-AP	 0.9965 
# Seg-Dice	 0.9923 
# Seg-FBeta	 0.9962 
# Seg-MIoU	 0.4923 
###############################################


#S Seg-MIoU increase (0.492376 --> 0.492661).  Saving model ...
####### validation epoch=36 step=18000 #######
# train_loss	 0.0017471	 valid_loss	 0.0010230
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9965 
# Seg-Dice	 0.9926 
# Seg-FBeta	 0.9963 
# Seg-MIoU	 0.4927 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=37 step=18500 #######
# train_loss	 0.0017041	 valid_loss	 0.0009924
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9994 
# Seg-AP	 0.9966 
# Seg-Dice	 0.9925 
# Seg-FBeta	 0.9963 
# Seg-MIoU	 0.4926 
###############################################


#S Seg-MIoU increase (0.492661 --> 0.492816).  Saving model ...
####### validation epoch=38 step=19000 #######
# train_loss	 0.0016570	 valid_loss	 0.0009524
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9967 
# Seg-Dice	 0.9928 
# Seg-FBeta	 0.9965 
# Seg-MIoU	 0.4928 
###############################################


#S Seg-MIoU increase (0.492816 --> 0.493341).  Saving model ...
####### validation epoch=39 step=19500 #######
# train_loss	 0.0016066	 valid_loss	 0.0009136
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9968 
# Seg-Dice	 0.9933 
# Seg-FBeta	 0.9967 
# Seg-MIoU	 0.4933 
###############################################


#S Seg-MIoU increase (0.493341 --> 0.493436).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0015523	 valid_loss	 0.0008824
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9969 
# Seg-Dice	 0.9934 
# Seg-FBeta	 0.9968 
# Seg-MIoU	 0.4934 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0015523	 valid_loss	 0.0008824
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9969 
# Seg-Dice	 0.9934 
# Seg-FBeta	 0.9968 
# Seg-MIoU	 0.4934 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S5 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.429073).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.0490982	 valid_loss	 0.0117172
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9940 
# Seg-AP	 0.9696 
# Seg-Dice	 0.9236 
# Seg-FBeta	 0.9632 
# Seg-MIoU	 0.4291 
############################################


#S Seg-MIoU increase (0.429073 --> 0.458340).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0107795	 valid_loss	 0.0067305
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9967 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9565 
# Seg-FBeta	 0.9787 
# Seg-MIoU	 0.4583 
#############################################


#S Seg-MIoU increase (0.458340 --> 0.467017).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0075732	 valid_loss	 0.0049483
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9857 
# Seg-Dice	 0.9659 
# Seg-FBeta	 0.9835 
# Seg-MIoU	 0.4670 
#############################################


#S Seg-MIoU increase (0.467017 --> 0.471835).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0061220	 valid_loss	 0.0040474
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9884 
# Seg-Dice	 0.9710 
# Seg-FBeta	 0.9860 
# Seg-MIoU	 0.4718 
#############################################


#S Seg-MIoU increase (0.471835 --> 0.475740).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0052971	 valid_loss	 0.0034676
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9751 
# Seg-FBeta	 0.9879 
# Seg-MIoU	 0.4757 
#############################################


#S Seg-MIoU increase (0.475740 --> 0.476900).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0047877	 valid_loss	 0.0031615
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9909 
# Seg-Dice	 0.9763 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4769 
#############################################


#S Seg-MIoU increase (0.476900 --> 0.479200).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0044616	 valid_loss	 0.0029123
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9913 
# Seg-Dice	 0.9787 
# Seg-FBeta	 0.9897 
# Seg-MIoU	 0.4792 
#############################################


#S Seg-MIoU increase (0.479200 --> 0.479855).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0042625	 valid_loss	 0.0028059
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9917 
# Seg-Dice	 0.9794 
# Seg-FBeta	 0.9900 
# Seg-MIoU	 0.4799 
#############################################


#S Seg-MIoU increase (0.479855 --> 0.480262).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0041450	 valid_loss	 0.0027371
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9920 
# Seg-Dice	 0.9798 
# Seg-FBeta	 0.9902 
# Seg-MIoU	 0.4803 
#############################################


#S Seg-MIoU increase (0.480262 --> 0.480625).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0040684	 valid_loss	 0.0026813
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9920 
# Seg-Dice	 0.9802 
# Seg-FBeta	 0.9904 
# Seg-MIoU	 0.4806 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0040146	 valid_loss	 0.0026591
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9922 
# Seg-Dice	 0.9799 
# Seg-FBeta	 0.9903 
# Seg-MIoU	 0.4803 
##############################################


#S Seg-MIoU increase (0.480625 --> 0.480917).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0039699	 valid_loss	 0.0026039
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9923 
# Seg-Dice	 0.9805 
# Seg-FBeta	 0.9906 
# Seg-MIoU	 0.4809 
##############################################


#S Seg-MIoU increase (0.480917 --> 0.480959).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0039003	 valid_loss	 0.0025543
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9926 
# Seg-Dice	 0.9806 
# Seg-FBeta	 0.9906 
# Seg-MIoU	 0.4810 
##############################################


#S Seg-MIoU increase (0.480959 --> 0.481768).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0038085	 valid_loss	 0.0024662
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9928 
# Seg-Dice	 0.9814 
# Seg-FBeta	 0.9910 
# Seg-MIoU	 0.4818 
##############################################


#S Seg-MIoU increase (0.481768 --> 0.482567).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0036719	 valid_loss	 0.0023490
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9931 
# Seg-Dice	 0.9822 
# Seg-FBeta	 0.9914 
# Seg-MIoU	 0.4826 
##############################################


#S Seg-MIoU increase (0.482567 --> 0.483833).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0035103	 valid_loss	 0.0022044
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9835 
# Seg-FBeta	 0.9920 
# Seg-MIoU	 0.4838 
##############################################


#S Seg-MIoU increase (0.483833 --> 0.484658).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0033231	 valid_loss	 0.0020495
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9844 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4847 
##############################################


#S Seg-MIoU increase (0.484658 --> 0.484965).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0031327	 valid_loss	 0.0019232
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9943 
# Seg-Dice	 0.9847 
# Seg-FBeta	 0.9927 
# Seg-MIoU	 0.4850 
##############################################


#S Seg-MIoU increase (0.484965 --> 0.486734).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0029444	 valid_loss	 0.0017591
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9946 
# Seg-Dice	 0.9865 
# Seg-FBeta	 0.9935 
# Seg-MIoU	 0.4867 
##############################################


#S Seg-MIoU increase (0.486734 --> 0.486934).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0027726	 valid_loss	 0.0016731
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9950 
# Seg-Dice	 0.9867 
# Seg-FBeta	 0.9936 
# Seg-MIoU	 0.4869 
###############################################


#S Seg-MIoU increase (0.486934 --> 0.488282).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0026169	 valid_loss	 0.0015376
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9952 
# Seg-Dice	 0.9881 
# Seg-FBeta	 0.9942 
# Seg-MIoU	 0.4883 
###############################################


#S Seg-MIoU increase (0.488282 --> 0.488300).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0024760	 valid_loss	 0.0014699
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9954 
# Seg-Dice	 0.9881 
# Seg-FBeta	 0.9943 
# Seg-MIoU	 0.4883 
###############################################


#S Seg-MIoU increase (0.488300 --> 0.489728).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0023601	 valid_loss	 0.0013574
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9992 
# Seg-AP	 0.9955 
# Seg-Dice	 0.9896 
# Seg-FBeta	 0.9949 
# Seg-MIoU	 0.4897 
###############################################


#S Seg-MIoU increase (0.489728 --> 0.489918).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0022629	 valid_loss	 0.0013080
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9992 
# Seg-AP	 0.9958 
# Seg-Dice	 0.9898 
# Seg-FBeta	 0.9951 
# Seg-MIoU	 0.4899 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=25 step=12500 #######
# train_loss	 0.0021896	 valid_loss	 0.0012983
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9992 
# Seg-AP	 0.9960 
# Seg-Dice	 0.9894 
# Seg-FBeta	 0.9950 
# Seg-MIoU	 0.4896 
###############################################


#S Seg-MIoU increase (0.489918 --> 0.490074).  Saving model ...
####### validation epoch=26 step=13000 #######
# train_loss	 0.0021278	 valid_loss	 0.0012487
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9960 
# Seg-Dice	 0.9900 
# Seg-FBeta	 0.9952 
# Seg-MIoU	 0.4901 
###############################################


#S Seg-MIoU increase (0.490074 --> 0.490274).  Saving model ...
####### validation epoch=27 step=13500 #######
# train_loss	 0.0020846	 valid_loss	 0.0012224
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9961 
# Seg-Dice	 0.9902 
# Seg-FBeta	 0.9953 
# Seg-MIoU	 0.4903 
###############################################


#S Seg-MIoU increase (0.490274 --> 0.490389).  Saving model ...
####### validation epoch=28 step=14000 #######
# train_loss	 0.0020516	 valid_loss	 0.0012042
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9961 
# Seg-Dice	 0.9903 
# Seg-FBeta	 0.9954 
# Seg-MIoU	 0.4904 
###############################################


#S Seg-MIoU increase (0.490389 --> 0.490673).  Saving model ...
####### validation epoch=29 step=14500 #######
# train_loss	 0.0020309	 valid_loss	 0.0011838
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9961 
# Seg-Dice	 0.9906 
# Seg-FBeta	 0.9955 
# Seg-MIoU	 0.4907 
###############################################


#S Seg-MIoU increase (0.490673 --> 0.490826).  Saving model ...
####### validation epoch=30 step=15000 #######
# train_loss	 0.0020179	 valid_loss	 0.0011769
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9961 
# Seg-Dice	 0.9907 
# Seg-FBeta	 0.9955 
# Seg-MIoU	 0.4908 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=15500 #######
# train_loss	 0.0020078	 valid_loss	 0.0011775
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9962 
# Seg-Dice	 0.9907 
# Seg-FBeta	 0.9955 
# Seg-MIoU	 0.4908 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=32 step=16000 #######
# train_loss	 0.0020001	 valid_loss	 0.0011747
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9962 
# Seg-Dice	 0.9907 
# Seg-FBeta	 0.9955 
# Seg-MIoU	 0.4908 
###############################################


#S Seg-MIoU increase (0.490826 --> 0.490950).  Saving model ...
####### validation epoch=33 step=16500 #######
# train_loss	 0.0019846	 valid_loss	 0.0011564
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9962 
# Seg-Dice	 0.9909 
# Seg-FBeta	 0.9956 
# Seg-MIoU	 0.4910 
###############################################


#S Seg-MIoU increase (0.490950 --> 0.491259).  Saving model ...
####### validation epoch=34 step=17000 #######
# train_loss	 0.0019694	 valid_loss	 0.0011416
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9963 
# Seg-Dice	 0.9912 
# Seg-FBeta	 0.9957 
# Seg-MIoU	 0.4913 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=35 step=17500 #######
# train_loss	 0.0019405	 valid_loss	 0.0011280
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9963 
# Seg-Dice	 0.9909 
# Seg-FBeta	 0.9956 
# Seg-MIoU	 0.4910 
###############################################


#S Seg-MIoU increase (0.491259 --> 0.491329).  Saving model ...
####### validation epoch=36 step=18000 #######
# train_loss	 0.0019077	 valid_loss	 0.0011014
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9993 
# Seg-AP	 0.9963 
# Seg-Dice	 0.9912 
# Seg-FBeta	 0.9958 
# Seg-MIoU	 0.4913 
###############################################


#S Seg-MIoU increase (0.491329 --> 0.491554).  Saving model ...
####### validation epoch=37 step=18500 #######
# train_loss	 0.0018658	 valid_loss	 0.0010638
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9994 
# Seg-AP	 0.9965 
# Seg-Dice	 0.9915 
# Seg-FBeta	 0.9959 
# Seg-MIoU	 0.4916 
###############################################


#S Seg-MIoU increase (0.491554 --> 0.491887).  Saving model ...
####### validation epoch=38 step=19000 #######
# train_loss	 0.0018163	 valid_loss	 0.0010305
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9994 
# Seg-AP	 0.9965 
# Seg-Dice	 0.9918 
# Seg-FBeta	 0.9961 
# Seg-MIoU	 0.4919 
###############################################


#S Seg-MIoU increase (0.491887 --> 0.492430).  Saving model ...
####### validation epoch=39 step=19500 #######
# train_loss	 0.0017595	 valid_loss	 0.0009789
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9994 
# Seg-AP	 0.9966 
# Seg-Dice	 0.9924 
# Seg-FBeta	 0.9963 
# Seg-MIoU	 0.4924 
###############################################


#S Seg-MIoU increase (0.492430 --> 0.492829).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0017050	 valid_loss	 0.0009457
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9967 
# Seg-Dice	 0.9928 
# Seg-FBeta	 0.9965 
# Seg-MIoU	 0.4928 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0017050	 valid_loss	 0.0009457
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9995 
# Seg-AP	 0.9967 
# Seg-Dice	 0.9928 
# Seg-FBeta	 0.9965 
# Seg-MIoU	 0.4928 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs8-lr5.0e-03-BCE-SGD-S1 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.431498).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.0606535	 valid_loss	 0.0111920
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9942 
# Seg-AP	 0.9757 
# Seg-Dice	 0.9264 
# Seg-FBeta	 0.9653 
# Seg-MIoU	 0.4315 
############################################


#S Seg-MIoU increase (0.431498 --> 0.458289).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0104312	 valid_loss	 0.0064902
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9967 
# Seg-AP	 0.9842 
# Seg-Dice	 0.9564 
# Seg-FBeta	 0.9792 
# Seg-MIoU	 0.4583 
#############################################


#S Seg-MIoU increase (0.458289 --> 0.466640).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0073873	 valid_loss	 0.0048424
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9876 
# Seg-Dice	 0.9654 
# Seg-FBeta	 0.9835 
# Seg-MIoU	 0.4666 
#############################################


#S Seg-MIoU increase (0.466640 --> 0.473650).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0059973	 valid_loss	 0.0039012
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9729 
# Seg-FBeta	 0.9868 
# Seg-MIoU	 0.4736 
#############################################


#S Seg-MIoU increase (0.473650 --> 0.475842).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0052100	 valid_loss	 0.0034538
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9909 
# Seg-Dice	 0.9752 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4758 
#############################################


#S Seg-MIoU increase (0.475842 --> 0.477759).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0047211	 valid_loss	 0.0031213
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9916 
# Seg-Dice	 0.9772 
# Seg-FBeta	 0.9889 
# Seg-MIoU	 0.4778 
#############################################


#S Seg-MIoU increase (0.477759 --> 0.479074).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0044129	 valid_loss	 0.0029499
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9921 
# Seg-Dice	 0.9786 
# Seg-FBeta	 0.9896 
# Seg-MIoU	 0.4791 
#############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=8 step=4000 #######
# train_loss	 0.0042219	 valid_loss	 0.0028674
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9923 
# Seg-Dice	 0.9785 
# Seg-FBeta	 0.9896 
# Seg-MIoU	 0.4790 
#############################################


#S Seg-MIoU increase (0.479074 --> 0.480316).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0041062	 valid_loss	 0.0027397
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9924 
# Seg-Dice	 0.9799 
# Seg-FBeta	 0.9902 
# Seg-MIoU	 0.4803 
#############################################


#S Seg-MIoU increase (0.480316 --> 0.480382).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0040281	 valid_loss	 0.0027101
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9926 
# Seg-Dice	 0.9800 
# Seg-FBeta	 0.9902 
# Seg-MIoU	 0.4804 
##############################################


#S Seg-MIoU increase (0.480382 --> 0.480431).  Saving model ...
####### validation epoch=11 step=5500 #######
# train_loss	 0.0039802	 valid_loss	 0.0026642
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9926 
# Seg-Dice	 0.9800 
# Seg-FBeta	 0.9903 
# Seg-MIoU	 0.4804 
##############################################


#S Seg-MIoU increase (0.480431 --> 0.480510).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0039289	 valid_loss	 0.0026228
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9927 
# Seg-Dice	 0.9801 
# Seg-FBeta	 0.9904 
# Seg-MIoU	 0.4805 
##############################################


#S Seg-MIoU increase (0.480510 --> 0.480659).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0038676	 valid_loss	 0.0025766
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9929 
# Seg-Dice	 0.9803 
# Seg-FBeta	 0.9905 
# Seg-MIoU	 0.4807 
##############################################


#S Seg-MIoU increase (0.480659 --> 0.481206).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0037738	 valid_loss	 0.0025124
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9931 
# Seg-Dice	 0.9808 
# Seg-FBeta	 0.9907 
# Seg-MIoU	 0.4812 
##############################################


#S Seg-MIoU increase (0.481206 --> 0.481568).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0036507	 valid_loss	 0.0023863
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9812 
# Seg-FBeta	 0.9910 
# Seg-MIoU	 0.4816 
##############################################


#S Seg-MIoU increase (0.481568 --> 0.483985).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0034896	 valid_loss	 0.0022159
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9936 
# Seg-Dice	 0.9837 
# Seg-FBeta	 0.9920 
# Seg-MIoU	 0.4840 
##############################################


#S Seg-MIoU increase (0.483985 --> 0.484029).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0033099	 valid_loss	 0.0021213
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9940 
# Seg-Dice	 0.9838 
# Seg-FBeta	 0.9921 
# Seg-MIoU	 0.4840 
##############################################


#S Seg-MIoU increase (0.484029 --> 0.484855).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0031143	 valid_loss	 0.0019355
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9944 
# Seg-Dice	 0.9846 
# Seg-FBeta	 0.9926 
# Seg-MIoU	 0.4849 
##############################################


#S Seg-MIoU increase (0.484855 --> 0.485795).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0029217	 valid_loss	 0.0018135
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9947 
# Seg-Dice	 0.9856 
# Seg-FBeta	 0.9931 
# Seg-MIoU	 0.4858 
##############################################


#S Seg-MIoU increase (0.485795 --> 0.486220).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0027555	 valid_loss	 0.0017193
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9948 
# Seg-Dice	 0.9860 
# Seg-FBeta	 0.9933 
# Seg-MIoU	 0.4862 
###############################################


#S Seg-MIoU increase (0.486220 --> 0.488548).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0025980	 valid_loss	 0.0015510
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9950 
# Seg-Dice	 0.9884 
# Seg-FBeta	 0.9943 
# Seg-MIoU	 0.4885 
###############################################


#S Seg-MIoU increase (0.488548 --> 0.488615).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0024576	 valid_loss	 0.0014798
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9991 
# Seg-AP	 0.9954 
# Seg-Dice	 0.9885 
# Seg-FBeta	 0.9945 
