nohup: ignoring input


#S Seg-MIoU increase (0.018107 --> 0.018110).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.3749977	 valid_loss	 0.3473604
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.0364 
# Seg-AP	 0.6705 
# Seg-Dice	 0.0699 
# Seg-FBeta	 0.1582 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018110 --> 0.018123).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.3302821	 valid_loss	 0.3117562
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.0371 
# Seg-AP	 0.7217 
# Seg-Dice	 0.0700 
# Seg-FBeta	 0.1583 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018123 --> 0.018144).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.3003815	 valid_loss	 0.2873033
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.0383 
# Seg-AP	 0.7469 
# Seg-Dice	 0.0700 
# Seg-FBeta	 0.1584 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018144 --> 0.018170).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.2805608	 valid_loss	 0.2714030
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.0398 
# Seg-AP	 0.7609 
# Seg-Dice	 0.0701 
# Seg-FBeta	 0.1586 
# Seg-MIoU	 0.0182 
############################################


#S Seg-MIoU increase (0.018170 --> 0.018202).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.2677207	 valid_loss	 0.2619976
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.0415 
# Seg-AP	 0.7687 
# Seg-Dice	 0.0702 
# Seg-FBeta	 0.1589 
# Seg-MIoU	 0.0182 
#############################################


#S Seg-MIoU increase (0.018202 --> 0.018218).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.2596891	 valid_loss	 0.2556844
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.0424 
# Seg-AP	 0.7730 
# Seg-Dice	 0.0703 
# Seg-FBeta	 0.1590 
# Seg-MIoU	 0.0182 
#############################################


#S Seg-MIoU increase (0.018218 --> 0.018236).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.2546689	 valid_loss	 0.2516600
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.0434 
# Seg-AP	 0.7766 
# Seg-Dice	 0.0704 
# Seg-FBeta	 0.1591 
# Seg-MIoU	 0.0182 
##############################################


#S Seg-MIoU increase (0.018236 --> 0.018242).  Saving model ...
####### validation epoch=11 step=1375 #######
# train_loss	 0.2511777	 valid_loss	 0.2482980
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.0437 
# Seg-AP	 0.7786 
# Seg-Dice	 0.0704 
# Seg-FBeta	 0.1592 
# Seg-MIoU	 0.0182 
##############################################


#S Seg-MIoU increase (0.018242 --> 0.018261).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.2478072	 valid_loss	 0.2448380
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.0448 
# Seg-AP	 0.7805 
# Seg-Dice	 0.0705 
# Seg-FBeta	 0.1593 
# Seg-MIoU	 0.0183 
##############################################


#S Seg-MIoU increase (0.018261 --> 0.018306).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.2432461	 valid_loss	 0.2394338
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.0472 
# Seg-AP	 0.7857 
# Seg-Dice	 0.0706 
# Seg-FBeta	 0.1597 
# Seg-MIoU	 0.0183 
##############################################


#S Seg-MIoU increase (0.018306 --> 0.018347).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.2366534	 valid_loss	 0.2315063
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.0495 
# Seg-AP	 0.7895 
# Seg-Dice	 0.0708 
# Seg-FBeta	 0.1600 
# Seg-MIoU	 0.0183 
##############################################


#S Seg-MIoU increase (0.018347 --> 0.018454).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.2274198	 valid_loss	 0.2210960
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.0552 
# Seg-AP	 0.7964 
# Seg-Dice	 0.0712 
# Seg-FBeta	 0.1608 
# Seg-MIoU	 0.0185 
##############################################


#S Seg-MIoU increase (0.018454 --> 0.018624).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.2158305	 valid_loss	 0.2083043
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.0642 
# Seg-AP	 0.8049 
# Seg-Dice	 0.0718 
# Seg-FBeta	 0.1621 
# Seg-MIoU	 0.0186 
##############################################


#S Seg-MIoU increase (0.018624 --> 0.018897).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.2024894	 valid_loss	 0.1943370
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.0783 
# Seg-AP	 0.8148 
# Seg-Dice	 0.0728 
# Seg-FBeta	 0.1641 
# Seg-MIoU	 0.0189 
##############################################


#S Seg-MIoU increase (0.018897 --> 0.019350).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.1883455	 valid_loss	 0.1798602
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.1009 
# Seg-AP	 0.8260 
# Seg-Dice	 0.0745 
# Seg-FBeta	 0.1675 
# Seg-MIoU	 0.0193 
##############################################


#S Seg-MIoU increase (0.019350 --> 0.021650).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.1743679	 valid_loss	 0.1659442
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.2004 
# Seg-AP	 0.8385 
# Seg-Dice	 0.0830 
# Seg-FBeta	 0.1845 
# Seg-MIoU	 0.0217 
##############################################


#S Seg-MIoU increase (0.021650 --> 0.024908).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.1612774	 valid_loss	 0.1534417
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.3100 
# Seg-AP	 0.8499 
# Seg-Dice	 0.0949 
# Seg-FBeta	 0.2076 
# Seg-MIoU	 0.0249 
##############################################


#S Seg-MIoU increase (0.024908 --> 0.036261).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.1495831	 valid_loss	 0.1425955
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.5375 
# Seg-AP	 0.8610 
# Seg-Dice	 0.1352 
# Seg-FBeta	 0.2810 
# Seg-MIoU	 0.0363 
##############################################


#S Seg-MIoU increase (0.036261 --> 0.049837).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.1394512	 valid_loss	 0.1332741
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.6733 
# Seg-AP	 0.8714 
# Seg-Dice	 0.1813 
# Seg-FBeta	 0.3561 
# Seg-MIoU	 0.0498 
##############################################


#S Seg-MIoU increase (0.049837 --> 0.055903).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.1310379	 valid_loss	 0.1255357
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.7127 
# Seg-AP	 0.8793 
# Seg-Dice	 0.2011 
# Seg-FBeta	 0.3860 
# Seg-MIoU	 0.0559 
##############################################


#S Seg-MIoU increase (0.055903 --> 0.062892).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.1241882	 valid_loss	 0.1197326
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.7487 
# Seg-AP	 0.8855 
# Seg-Dice	 0.2234 
# Seg-FBeta	 0.4181 
# Seg-MIoU	 0.0629 
##############################################


#S Seg-MIoU increase (0.062892 --> 0.067806).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.1188152	 valid_loss	 0.1148939
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.7696 
# Seg-AP	 0.8909 
# Seg-Dice	 0.2388 
# Seg-FBeta	 0.4392 
# Seg-MIoU	 0.0678 
##############################################


#S Seg-MIoU increase (0.067806 --> 0.071686).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.1147018	 valid_loss	 0.1113445
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.7840 
# Seg-AP	 0.8944 
# Seg-Dice	 0.2508 
# Seg-FBeta	 0.4552 
# Seg-MIoU	 0.0717 
##############################################


#S Seg-MIoU increase (0.071686 --> 0.074098).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.1117543	 valid_loss	 0.1087527
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.7922 
# Seg-AP	 0.8969 
# Seg-Dice	 0.2581 
# Seg-FBeta	 0.4648 
# Seg-MIoU	 0.0741 
##############################################


#S Seg-MIoU increase (0.074098 --> 0.076803).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.1096754	 valid_loss	 0.1072394
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.8008 
# Seg-AP	 0.8987 
# Seg-Dice	 0.2663 
# Seg-FBeta	 0.4753 
# Seg-MIoU	 0.0768 
##############################################


#S Seg-MIoU increase (0.076803 --> 0.078349).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.1083288	 valid_loss	 0.1061435
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.8055 
# Seg-AP	 0.8996 
# Seg-Dice	 0.2709 
# Seg-FBeta	 0.4811 
# Seg-MIoU	 0.0783 
##############################################


#S Seg-MIoU increase (0.078349 --> 0.079151).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.1074825	 valid_loss	 0.1054857
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.8078 
# Seg-AP	 0.9001 
# Seg-Dice	 0.2733 
# Seg-FBeta	 0.4841 
# Seg-MIoU	 0.0792 
##############################################


#S Seg-MIoU increase (0.079151 --> 0.080639).  Saving model ...
####### validation epoch=31 step=3875 #######
# train_loss	 0.1068649	 valid_loss	 0.1050077
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.8121 
# Seg-AP	 0.9011 
# Seg-Dice	 0.2777 
# Seg-FBeta	 0.4896 
# Seg-MIoU	 0.0806 
##############################################


#S Seg-MIoU increase (0.080639 --> 0.081033).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.1062292	 valid_loss	 0.1042075
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.8131 
# Seg-AP	 0.9015 
# Seg-Dice	 0.2789 
# Seg-FBeta	 0.4911 
# Seg-MIoU	 0.0810 
##############################################


#S Seg-MIoU increase (0.081033 --> 0.083737).  Saving model ...
####### validation epoch=33 step=4125 #######
# train_loss	 0.1054198	 valid_loss	 0.1034240
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.8204 
# Seg-AP	 0.9025 
# Seg-Dice	 0.2869 
# Seg-FBeta	 0.5009 
# Seg-MIoU	 0.0837 
##############################################


#S Seg-MIoU increase (0.083737 --> 0.086211).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.1041807	 valid_loss	 0.1019340
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.8266 
# Seg-AP	 0.9038 
# Seg-Dice	 0.2941 
# Seg-FBeta	 0.5096 
# Seg-MIoU	 0.0862 
##############################################


#S Seg-MIoU increase (0.086211 --> 0.089052).  Saving model ...
####### validation epoch=35 step=4375 #######
# train_loss	 0.1024104	 valid_loss	 0.0997055
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.8333 
# Seg-AP	 0.9059 
# Seg-Dice	 0.3023 
# Seg-FBeta	 0.5194 
# Seg-MIoU	 0.0891 
##############################################


#S Seg-MIoU increase (0.089052 --> 0.095058).  Saving model ...
####### validation epoch=36 step=4500 #######
# train_loss	 0.1000546	 valid_loss	 0.0971851
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.8461 
# Seg-AP	 0.9081 
# Seg-Dice	 0.3194 
# Seg-FBeta	 0.5392 
# Seg-MIoU	 0.0951 
##############################################


#S Seg-MIoU increase (0.095058 --> 0.101126).  Saving model ...
####### validation epoch=37 step=4625 #######
# train_loss	 0.0971507	 valid_loss	 0.0940222
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.8576 
# Seg-AP	 0.9110 
# Seg-Dice	 0.3364 
# Seg-FBeta	 0.5582 
# Seg-MIoU	 0.1011 
##############################################


#S Seg-MIoU increase (0.101126 --> 0.108240).  Saving model ...
####### validation epoch=38 step=4750 #######
# train_loss	 0.0938567	 valid_loss	 0.0905018
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.8693 
# Seg-AP	 0.9143 
# Seg-Dice	 0.3559 
# Seg-FBeta	 0.5792 
# Seg-MIoU	 0.1082 
##############################################


#S Seg-MIoU increase (0.108240 --> 0.116024).  Saving model ...
####### validation epoch=39 step=4875 #######
# train_loss	 0.0903521	 valid_loss	 0.0868665
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.8805 
# Seg-AP	 0.9172 
# Seg-Dice	 0.3766 
# Seg-FBeta	 0.6007 
# Seg-MIoU	 0.1160 
##############################################


#S Seg-MIoU increase (0.116024 --> 0.124480).  Saving model ...
####### validation epoch=40 step=5000 #######
# train_loss	 0.0868047	 valid_loss	 0.0832239
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.8911 
# Seg-AP	 0.9205 
# Seg-Dice	 0.3986 
# Seg-FBeta	 0.6226 
# Seg-MIoU	 0.1245 
##############################################




# ------ ending training ------ #


####### validation epoch=40 step=5000 #######
# train_loss	 0.0868047	 valid_loss	 0.0832239
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.8911 
# Seg-AP	 0.9205 
# Seg-Dice	 0.3986 
# Seg-FBeta	 0.6226 
# Seg-MIoU	 0.1245 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-16-tanh-01111-bs32-lr1.0e-04-BCE-SGD-S5 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.018108).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.4804486	 valid_loss	 0.4248435
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.0364 
# Seg-AP	 0.1499 
# Seg-Dice	 0.0699 
# Seg-FBeta	 0.1581 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018108 --> 0.018124).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.3855978	 valid_loss	 0.3510740
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.0373 
# Seg-AP	 0.3588 
# Seg-Dice	 0.0700 
# Seg-FBeta	 0.1583 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018124 --> 0.018168).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.3273781	 valid_loss	 0.3034728
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.0398 
# Seg-AP	 0.4728 
# Seg-Dice	 0.0701 
# Seg-FBeta	 0.1586 
# Seg-MIoU	 0.0182 
############################################


#S Seg-MIoU increase (0.018168 --> 0.018259).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.2885288	 valid_loss	 0.2715821
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.0449 
# Seg-AP	 0.5307 
# Seg-Dice	 0.0705 
# Seg-FBeta	 0.1593 
# Seg-MIoU	 0.0183 
############################################


#S Seg-MIoU increase (0.018259 --> 0.018370).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.2617375	 valid_loss	 0.2491249
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.0510 
# Seg-AP	 0.5679 
# Seg-Dice	 0.0709 
# Seg-FBeta	 0.1601 
# Seg-MIoU	 0.0184 
############################################


#S Seg-MIoU increase (0.018370 --> 0.018509).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.2431923	 valid_loss	 0.2340466
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.0585 
# Seg-AP	 0.5953 
# Seg-Dice	 0.0714 
# Seg-FBeta	 0.1612 
# Seg-MIoU	 0.0185 
############################################


#S Seg-MIoU increase (0.018509 --> 0.018657).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.2305642	 valid_loss	 0.2238857
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.0664 
# Seg-AP	 0.6160 
# Seg-Dice	 0.0719 
# Seg-FBeta	 0.1623 
# Seg-MIoU	 0.0187 
############################################


#S Seg-MIoU increase (0.018657 --> 0.018753).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.2222182	 valid_loss	 0.2173340
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.0714 
# Seg-AP	 0.6289 
# Seg-Dice	 0.0723 
# Seg-FBeta	 0.1630 
# Seg-MIoU	 0.0188 
#############################################


#S Seg-MIoU increase (0.018753 --> 0.018801).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.2169095	 valid_loss	 0.2131645
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.0740 
# Seg-AP	 0.6369 
# Seg-Dice	 0.0725 
# Seg-FBeta	 0.1634 
# Seg-MIoU	 0.0188 
#############################################


#S Seg-MIoU increase (0.018801 --> 0.018883).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.2136117	 valid_loss	 0.2106861
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.0781 
# Seg-AP	 0.6432 
# Seg-Dice	 0.0728 
# Seg-FBeta	 0.1640 
# Seg-MIoU	 0.0189 
##############################################


#S Seg-MIoU increase (0.018883 --> 0.018903).  Saving model ...
####### validation epoch=11 step=1375 #######
# train_loss	 0.2112693	 valid_loss	 0.2084782
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.0792 
# Seg-AP	 0.6481 
# Seg-Dice	 0.0729 
# Seg-FBeta	 0.1642 
# Seg-MIoU	 0.0189 
##############################################


#S Seg-MIoU increase (0.018903 --> 0.019009).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.2090642	 valid_loss	 0.2065810
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.0846 
# Seg-AP	 0.6527 
# Seg-Dice	 0.0732 
# Seg-FBeta	 0.1650 
# Seg-MIoU	 0.0190 
##############################################


#S Seg-MIoU increase (0.019009 --> 0.019039).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.2059745	 valid_loss	 0.2024099
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.0861 
# Seg-AP	 0.6611 
# Seg-Dice	 0.0734 
# Seg-FBeta	 0.1652 
# Seg-MIoU	 0.0190 
##############################################


#S Seg-MIoU increase (0.019039 --> 0.019188).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.2014537	 valid_loss	 0.1970303
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.0936 
# Seg-AP	 0.6740 
# Seg-Dice	 0.0739 
# Seg-FBeta	 0.1663 
# Seg-MIoU	 0.0192 
##############################################


#S Seg-MIoU increase (0.019188 --> 0.019432).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.1951127	 valid_loss	 0.1897474
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.1056 
# Seg-AP	 0.6925 
# Seg-Dice	 0.0748 
# Seg-FBeta	 0.1681 
# Seg-MIoU	 0.0194 
##############################################


#S Seg-MIoU increase (0.019432 --> 0.019795).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.1870252	 valid_loss	 0.1806819
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.1228 
# Seg-AP	 0.7160 
# Seg-Dice	 0.0762 
# Seg-FBeta	 0.1708 
# Seg-MIoU	 0.0198 
##############################################


#S Seg-MIoU increase (0.019795 --> 0.020231).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.1775108	 valid_loss	 0.1702768
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.1427 
# Seg-AP	 0.7414 
# Seg-Dice	 0.0778 
# Seg-FBeta	 0.1741 
# Seg-MIoU	 0.0202 
##############################################


#S Seg-MIoU increase (0.020231 --> 0.021386).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.1671913	 valid_loss	 0.1599020
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.1913 
# Seg-AP	 0.7678 
# Seg-Dice	 0.0820 
# Seg-FBeta	 0.1825 
# Seg-MIoU	 0.0214 
##############################################


#S Seg-MIoU increase (0.021386 --> 0.032201).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.1567026	 valid_loss	 0.1494513
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.4754 
# Seg-AP	 0.7916 
# Seg-Dice	 0.1210 
# Seg-FBeta	 0.2559 
# Seg-MIoU	 0.0322 
##############################################


#S Seg-MIoU increase (0.032201 --> 0.043579).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.1466123	 valid_loss	 0.1395842
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.6218 
# Seg-AP	 0.8126 
# Seg-Dice	 0.1603 
# Seg-FBeta	 0.3229 
# Seg-MIoU	 0.0436 
##############################################


#S Seg-MIoU increase (0.043579 --> 0.051534).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.1373464	 valid_loss	 0.1307297
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.6859 
# Seg-AP	 0.8295 
# Seg-Dice	 0.1869 
# Seg-FBeta	 0.3645 
# Seg-MIoU	 0.0515 
##############################################


#S Seg-MIoU increase (0.051534 --> 0.059028).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.1291640	 valid_loss	 0.1231341
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.7304 
# Seg-AP	 0.8429 
# Seg-Dice	 0.2112 
# Seg-FBeta	 0.4005 
# Seg-MIoU	 0.0590 
##############################################


#S Seg-MIoU increase (0.059028 --> 0.065541).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.1221969	 valid_loss	 0.1167234
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.7609 
# Seg-AP	 0.8537 
# Seg-Dice	 0.2318 
# Seg-FBeta	 0.4294 
# Seg-MIoU	 0.0655 
##############################################


#S Seg-MIoU increase (0.065541 --> 0.072760).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.1164150	 valid_loss	 0.1116218
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.7883 
# Seg-AP	 0.8621 
# Seg-Dice	 0.2540 
# Seg-FBeta	 0.4592 
# Seg-MIoU	 0.0728 
##############################################


#S Seg-MIoU increase (0.072760 --> 0.078161).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.1118805	 valid_loss	 0.1073616
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.8054 
# Seg-AP	 0.8676 
# Seg-Dice	 0.2703 
# Seg-FBeta	 0.4801 
# Seg-MIoU	 0.0782 
##############################################


#S Seg-MIoU increase (0.078161 --> 0.083612).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.1083539	 valid_loss	 0.1044637
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.8205 
# Seg-AP	 0.8729 
# Seg-Dice	 0.2865 
# Seg-FBeta	 0.5001 
# Seg-MIoU	 0.0836 
##############################################


#S Seg-MIoU increase (0.083612 --> 0.087382).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.1057830	 valid_loss	 0.1023269
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.8298 
# Seg-AP	 0.8761 
# Seg-Dice	 0.2975 
# Seg-FBeta	 0.5133 
# Seg-MIoU	 0.0874 
##############################################


#S Seg-MIoU increase (0.087382 --> 0.089827).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.1039746	 valid_loss	 0.1008712
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.8354 
# Seg-AP	 0.8783 
# Seg-Dice	 0.3045 
# Seg-FBeta	 0.5217 
# Seg-MIoU	 0.0898 
##############################################


#S Seg-MIoU increase (0.089827 --> 0.093893).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.1028078	 valid_loss	 0.1001779
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.8442 
# Seg-AP	 0.8801 
# Seg-Dice	 0.3162 
# Seg-FBeta	 0.5351 
# Seg-MIoU	 0.0939 
##############################################


#S Seg-MIoU increase (0.093893 --> 0.095307).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.1020505	 valid_loss	 0.0996703
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.8470 
# Seg-AP	 0.8813 
# Seg-Dice	 0.3202 
# Seg-FBeta	 0.5396 
# Seg-MIoU	 0.0953 
##############################################


#S Seg-MIoU increase (0.095307 --> 0.095623).  Saving model ...
####### validation epoch=31 step=3875 #######
# train_loss	 0.1015068	 valid_loss	 0.0990358
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.8476 
# Seg-AP	 0.8817 
# Seg-Dice	 0.3210 
# Seg-FBeta	 0.5407 
# Seg-MIoU	 0.0956 
##############################################


#S Seg-MIoU increase (0.095623 --> 0.096755).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.1009802	 valid_loss	 0.0984558
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.8498 
# Seg-AP	 0.8823 
# Seg-Dice	 0.3242 
# Seg-FBeta	 0.5443 
# Seg-MIoU	 0.0968 
##############################################


#S Seg-MIoU increase (0.096755 --> 0.098861).  Saving model ...
####### validation epoch=33 step=4125 #######
# train_loss	 0.1002548	 valid_loss	 0.0974895
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.8538 
# Seg-AP	 0.8836 
# Seg-Dice	 0.3301 
# Seg-FBeta	 0.5509 
# Seg-MIoU	 0.0989 
##############################################


#S Seg-MIoU increase (0.098861 --> 0.102974).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.0991906	 valid_loss	 0.0962559
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.8611 
# Seg-AP	 0.8856 
# Seg-Dice	 0.3415 
# Seg-FBeta	 0.5634 
# Seg-MIoU	 0.1030 
##############################################


